Tweet,polarity,subjectivity,Sentiment
"RT @UVieile: @YvesPDB S'il y a un cessez-le-feu, le monde va enfin se réveiller et cette hystérique sera mise en prison. Il y aura toujours…",0.0,0.0,Negative
"RT @hshLauraJ: Things are looking dangerous in Russia, Ukraine and Poland. I’m taking precautions. https://t.co/IMPgSZbhEj",-0.6,0.9,Positive
https://t.co/apJM9SxqIf,0.0,0.0,Negative
"RT @FaktyTVN: Prawie 100 rakiet manewrujących oraz kilkanaście irańskich dronów wystrzelonych na Ukrainę oznacza, że był to największy taki…",0.0,0.0,Negative
@sunriseon7 Ukraine trying to get NATO involved. When will the world wake up?,0.0,0.0,Negative
RT @GuntherEagleman: Joe Biden asking for 37 Billion more for Ukraine is fucking absurd…,-0.05,0.65,Positive
"RT @KitKlarenberg: THREAD: Some people are charging off in wild directions re FTX/Ukraine, way further than existing evidence. This is extr…",0.05,0.45,Negative
"RT @oleksiireznikov: Good news from Scandinavia: Sweden announced another package of security assistance for 🇺🇦 worth SEK 720m.
Air defence…",0.5,0.35,Negative
RT @ChristopherJM: Zelensky told reporters that Ukraine would like Israeli air-defense systems and that he had discussed the matter recentl…,0.0,0.0,Negative
RT @cgtnamerica: Poland and NATO announced on Wednesday that a missile that struck Poland was likely a stray shot by Ukraine's air defenses…,0.0,1.0,Negative
"@charliearchy you could also go by October's vote — ""By population, a majority of the Global South and governments… https://t.co/kKf0mWBiPO",0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @KitKlarenberg: THREAD: Some people are charging off in wild directions re FTX/Ukraine, way further than existing evidence. This is extr…",0.05,0.45,Negative
RT @wyattreed13: The plot to blow up various Italian targets — including a police station — appears to be the first attempted terror attack…,0.083333333,0.277777778,Negative
RT @SethAbramson: 17/ We have no idea what the state of America—or the world—will be in 2024. Further chaos could erupt in Ukraine that Put…,0.0,0.5,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @g_morkert: The Ukraine war in fair and balanced terms. Example, in the 1800s Alaska was a US military district, after decades of back a…",0.2,0.333333333,Negative
@FreetheBird12 @MikkeMus8 @Gambol_Putty @olutee_pr @nytimes why did negotiations happen before them doing the fake… https://t.co/6rjO2OWzMp,0.0,0.0,Negative
"RT @fengyunshe: 乌克兰已光复被俄占领的一半以上领土
基辅的反击稳步击退了俄军，俄军已被赶出赫尔松和哈尔科夫州，根据《纽约时报》对战争研究所数据的分析，俄罗斯目前控制着乌克兰约18%的领土，包括东部的顿涅茨克省和卢甘斯克省以及2014年非法吞并的克里米亚。http…",0.0,0.0,Negative
You seem more than ready to move on from the death and destruction Russia have caused as they've massacred and rape… https://t.co/NSnnXVmbof,0.35,0.5,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
"RT @NATO: ❝This is not Ukraine’s fault. Russia bears ultimate responsibility, as it continues its illegal war against Ukraine.❞

@jensstolt…",-0.25,0.75,Positive
@AnastasiyaPara8 It was Ukraine,0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @TheLastRefuge2: FYI, while the mainstream media proclaimed Russia fired rockets into Poland, this account accurately identified the mis…",0.4,0.633333333,Negative
"RT @SLThank4thefish: So, Ukraine (our ally) mistakenly fires missiles into Poland (a NATO member), publicly and repeatedly confidently blam…",0.25,0.45,Negative
"RT @Faytuks: BREAKING: ""This is getting ridiculous. The Ukrainians are destroying [our] confidence in them. Nobody is blaming Ukraine and t…",-0.266666667,0.5,Positive
"Mein Beitrag zum 
#Frieden in der #Welt:

Auf jedem Dreiländereck soll ein Konferenzhaus mit einem Durchmesser von… https://t.co/46L5owVDA5",0.0,0.0,Negative
"RT @TheEconomist: “The West should show clearly and loudly that thuggery needs redress, and make an example of the goon running Russia,” ar…",0.1,0.591666667,Negative
RT @MayraFlores2022: Not a penny more should be sent to Ukraine until a full detailed investigation and audit is done.,0.416666667,0.6,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @michaelrulli: Biden is asking for another $37 billion to be sent to Ukraine.

If he gets his wish, American taxpayers will have sent mo…",0.0,0.0,Negative
Let's not forget that the #RINOS voted for NO OVERSIGHT on how this money  for #Ukraine is being spent.… https://t.co/0oFq5BwTGh,0.0,0.0,Negative
@by_Ukraine 🤬🤬🤬,0.0,0.0,Negative
RT @GoncharenkoUa: Defence of Ukrainian sky now is the question of security not only of Ukraine but also NATO. As POTUS said - every inch o…,0.0,1.0,Negative
"RT @ianbremmer: @DavidSacks key point: responsibility for the invasion is 100% on the kremlin. 

return to feb 24 territorial lines has to…",0.0,1.0,Negative
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0.0,0.0,Negative
"RT @Tendar: Russia experienced another larger defeat at the Svatove front. Three T-72B3, relatively modern Russian tank types, have been ca…",0.25,0.425,Negative
"RT @VaticanNews: ""Let us pray that the Lord will convert the hearts of those who still point to war and make the desire for peace prevail f…",0.0,0.0,Negative
"RT @reaccionapr: Ukraine attacked a NATO country

Ukraine is not a NATO country. 

If you attack a NATO country, you attack all of NATO.…",0.0,0.0,Negative
@fundedone @Oxet64 @ZelenskyyUa @AndrzejDuda Cheap ruZZia propaganda - nothing more. I bet u don’t know a single pe… https://t.co/HDPN3cH0Ae,0.182142857,0.378571429,Negative
"RT @UPR_Asselineau: 🔥 FEU D'ARTIFICE
AVEC NOS IMPÔTS 
Vidéo prise en Ukraine aujourd'hui. Un drone suicide tactique russe Lancet (en🇷🇺 : Ла…",0.0,0.0,Negative
"RT @WatermolenJona2: @femeninna Ne renversez pas les faits !!
Ce missile vient d'Ukraine.
La manœuvre grossière de Piano-bite n'a pas fonct…",0.0,0.0,Negative
"RT @andrearthurciel: Hier, un missile a frappé un pays de l'OTAN et tué des civils innocents.

Les dirigeants ukrainiens ont blâmé la Russi…",0.0,0.0,Negative
"@EmmanuelMacron When they found out that Ukraine attacked NATO .

The authorities of Polish Lublin called the incid… https://t.co/sPFxlCF1pq",0.0,0.0,Negative
"RT @JackPosobiec: James LaPorta spread Biden disinformation that could have caused WW3 

We now know Ukraine fired these missiles, not Russ…",0.0,0.0,Negative
RT @YasmeenSerhan: Support for Ukraine among its Western allies remains remarkably stable. But the prospect of that changing amid a difficu…,0.375,0.375,Negative
"RT @PrisonPlanet: They blamed a potentially world war escalating missile attack on Russia, when Ukraine fired the missile, and we're all ju…",0.0,1.0,Negative
@jschmidt2476 Ukraine hat mitten im Krieg in den ungarischen Gebieten Symbole für Frieden zwischen den Ungarn und U… https://t.co/ZgkLbGHdxI,0.0,0.0,Negative
"RT @tprincedelamour: Le missile qui a touché la Pologne provient d'un système de défense anti-aerienne S 300.
Le rayon d'action du S 300 es…",0.1,0.1,Negative
RT @DAMAGEDTROOP410: Joe Biden on Ukraine dick,0.0,0.0,Negative
"RT @ferlain: To support the fundraising effort, please, donate via @MriyaAid 
https://t.co/tOvLPqXqEl
with a note ""RRB""
 
RT the 🧵 to help…",0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @TulsiGabbard: Biden Admin is giving blank check to military industrial complex &amp; corrupt bureaucrats in Ukraine, while pushing for 87k…",-0.225,0.375,Positive
"RT @MaajidNawaz: We TRIED to WARN you
و ما علينا الا البلاغ المبين

March 2022 with @Timcast:

“Azov NAZI Battalions are officially part of…",0.0,0.0,Negative
"@MattWalshBlog Ukraine has captured Russian missiles, they could have fired one into Poland to get NATO involved. I… https://t.co/oi6Xi2aiMm",0.0,0.0,Negative
"RT @Zahnfee3x7: UKRAINE-KRIEG
Polen: Rakete stammte sehr wahrscheinlich von Ukraines Luftabwehr...
Bild Zeitung verbreitet Fake News. Etwas…",-0.5,1.0,Positive
"RT @Justice_099: @NBCNews If it was just a mistake, then where is the missile that Ukraine was shooting down? 

They were just shooting ""de…",-0.155555556,0.288888889,Positive
"@DefenceU @ZelenskyyUa ...and then Ukraine lies about Russia attacking Poland.  bad news - folks are not ""buying it… https://t.co/Cy8gMVbNjX",-0.7,0.666666667,Positive
RT @olivergorus: Also hat jetzt die Ukraine die NATO angegriffen?,0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"They put it all out there. In plain sight. All for the (unthinking) easily led masses to lap up. 

What do they giv… https://t.co/mpd6pfSzM9",0.10952381,0.595238095,Negative
RT @KimDotcom: I have taken a lot of heat for calling out the US proxy war in Ukraine and for educating you about the real reasons for this…,0.2,0.3,Negative
"RT @ChristopherJM: Zelensky said he ""received signals"" from Western allies that Russia's Vladimir Putin would like to hold direct negotiati…",0.05,0.2,Negative
"RT @Faytuks: BREAKING: ""This is getting ridiculous. The Ukrainians are destroying [our] confidence in them. Nobody is blaming Ukraine and t…",-0.266666667,0.5,Positive
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @thebradfordfile: LOL. Instead of paying off student loans, Biden is going to launder another $40 billion thru Ukraine.",0.8,0.7,Negative
,,,
"@LindseyGrahamSC The FBI’s Fake Russia dossier hoax, State Department’s fake Ukraine impeachment hoax, Judge Kavana… https://t.co/ctrt18qUAA",-0.5,1.0,Positive
"RT @baronitaigas: This really is the crux of the issue.
It's not that the missile was fired by Ukraine, because of course, using their AD i…",0.2,0.2,Negative
"RT @DickDelingpole: Russia hits Poland with missile: Act of war. 
Ukraine hits Poland with missile: Meh, it could happen to anyone.",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
Strange that people supposedly do not know which missile is involved in Poland.  Inspectors see this at first sight… https://t.co/wP6kZXsBpn,0.1,0.241666667,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @thanQ89600716: Puisque c'est le missile de l'Ukraine qui a touché notre allié de l'OTAN, la Pologne, pouvons-nous au moins arrêter de d…",0.0,0.0,Negative
"@GiovaQuez Per la precisione: ""The top U.S. general on Wednesday said Ukraine's chances of ANY NEAR-TERM, outright… https://t.co/M6be15OL8L",0.275,0.5,Negative
@iStrong113 @TRussophobia @Zomolek22S @WithAndriy @nexta_tv And not wanting a wat is bad because…? look I am sure U… https://t.co/P61sK5deAG,-0.1,0.777777778,Positive
"RT @irgarner: A reminder that Russia shot down a passenger jet over Ukraine in 2014, killing 298 civilians, and the West shrugged and got o…",-0.155555556,0.288888889,Positive
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
Ukraine: Bewohnerin von Cherson berichtet über russische Besatzung - »Wir waren wie im Gefängnis« https://t.co/PIrVYBilUW,0.0,0.0,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
RT @ukrainiansquad: All Ukranians together for Ukraine❤️ https://t.co/zwHMgFKUCR,0.0,0.0,Negative
Wow...sehr interessanter Thread über die Zusammenhänge #FTX #Crypto #Ukraine #Democrats #USElection #Geldwäsche https://t.co/KiRzrJ2fN8,0.0,0.0,Negative
You have rightly said the Ukraine has become testing lab. But comedian will not understand it. https://t.co/Zw415pw6pL,0.285714286,0.535714286,Negative
"@nathaliejacoby1 Lmfao, you realize your Pedo Peter and his Posse have been Laundering money through Ukraine and FT… https://t.co/uYZ8syzzgS",0.0,0.0,Negative
,,,
"RT @cnni: Russia's ability to spy in Europe has been dealt the ""most significant strategic blow"" in recent history after coordinated expuls…",0.291666667,0.541666667,Negative
"RT @TpyxaNews: “Germany does not care whose rocket fell in Poland, in any case Russia is to blame, because it attacked Ukraine” — Olaf Scho…",0.0,0.0,Negative
"RT @AZgeopolitics: ""Freedom and democracy"" arrived in Kherson...

SBU(Security Service of Ukraine) rounded up some more ""collaborators"" in…",0.5,0.5,Negative
"RT @Flash_news_ua: ⚡️Strikes on the energy infrastructure of Ukraine are the most powerful weapon that Russia has left.

This was stated by…",0.266666667,0.5,Negative
"RT @SamRamani2: Belarus shoots down a Ukrainian quadrocopter drone that allegedly crossed its borders 

Russian Telegram channels warn Ukra…",-0.085185185,0.12962963,Positive
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
@POTUS For the sake of the country stop spend your money in the Ukraine,0.0,0.0,Negative
"RT @UPR_Asselineau: 🔥 FEU D'ARTIFICE
AVEC NOS IMPÔTS 
Vidéo prise en Ukraine aujourd'hui. Un drone suicide tactique russe Lancet (en🇷🇺 : Ла…",0.0,0.0,Negative
"RT @SLThank4thefish: So, Ukraine (our ally) mistakenly fires missiles into Poland (a NATO member), publicly and repeatedly confidently blam…",0.25,0.45,Negative
"RT @Cirincione: After the liberation of Kherson, you might think we'd get  apologies from those trying to force a ceasefire on Ukraine sinc…",0.0,0.0,Negative
"RT @DefMon3: Update 🧵November 16th

This presentation is brought to you the walking garment bag. 

Check my bio for further information. 
V…",0.0,0.5,Negative
