Tweet,polarity,subjectivity,Sentiment
"@LT_Greenwald @Carichampionsoc @Morning_Joe @JohnFetterman Get over to Ukraine, Rambo. They need experienced operat… https://t.co/fe9VLC1FZd",0.8,0.9,Negative
“Những người này không biết giữ thành khó khăn như thế nào sao?” khi anh ấy đề cập đến cách photoshop các hình ảnh… https://t.co/OFie64IWe7,0.0,0.0,Negative
"RT @UAWeapons: #Ukraine: A Russian 2A65 Msta-B 152mm towed howitzer, which had been previously damaged by a counter-battery fire, was captu…",-0.083333333,0.083333333,Positive
"RT @L_ThinkTank: [ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸Voldymyr Zelensky réclame l'accès à « toutes les donnés des partenaires occidentaux » concern…",-0.75,1.0,Positive
"RT @PeterZeihan: dunno if this is real - industrial accidents happen
Regardless, Russia has massive amounts of unguarded energy infrastruct…",0.1,0.65,Negative
"@Roman29365684 @gheliason Well, YOU ARE A. STINKING LIAR. I'm from across the river Tisza, my grandfather was born… https://t.co/iQBgZAyNdN",0.0,0.0,Negative
"RT @NatashaBertrand: ""I have no doubt that it was not our missile"" that landed in Poland, Zelensky told reporters in Kyiv a short time ago.…",0.0,0.3,Negative
RT @CharriseJLane: So Ukraine can keep getting money but we can’t get our Student Loans Forgiven?,0.0,0.0,Negative
RT @Carmen62100722: Deutscher Unternehmer #Grupp : Schluss mit den Waffen und Milliarden an die #ukraine ‼️ https://t.co/478cASL8Zm,0.0,0.0,Negative
RT @ASavageNation: is it possible Ukraine fired missiles  into Poland to drag NATO/US into war with Russia?,-0.05,0.535416667,Positive
"@michaeldweiss Meanwhile, water and power are out throughout much of Ukraine and winter has just begun. I’m guessin… https://t.co/eyY2VXbYga",0.2,0.2,Negative
https://t.co/FcWqXu66Qa NATO has all of Ukraine and most of the boarder areas covered with RADER. So they know exce… https://t.co/DXPCfa2Mgo,0.5,0.5,Negative
@Breaking911 You're a piece of s*** do I need to remind you that you are on USA Soil  you truly don't belong here y… https://t.co/2r32xwZt39,0.0,0.0,Negative
"@AGHuff I'll agree with you on Covid, but I'm a bit torn on the Ukraine",0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @VentureCoinist: New show w/ @MaajidNawaz is live:

-FTX stole billions from crypto investors to fund Democrats
-Ties to SEC chair Gensl…",0.057575758,0.518181818,Negative
"@SpookyCountry @gill_kroypers @anietotylkoja We ""defend"" the Azov Regiment, because they're popular and effective d… https://t.co/4YksSJ0mc4",0.6,0.85,Negative
"RT @ianbremmer: us govt now saying out loud what everyone has been saying privately for months:

complete removal of russian troops from uk…",0.05,0.39375,Negative
"RT @trapperjohn37: So if I understand it right we sent money to Ukraine, then Ukraine invests money in a crypto scam that then spends 40 mi…",0.285714286,0.535714286,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
"RT @ukrainiansquad: 🇺🇦Winter will be so cold, but Ukrainian soldiers will continue to fight for Ukraine and for the world. Tell them your s…",-0.6,1.0,Positive
RT @willchamberlain: Pretty obvious that the biggest national security threat we face is Ukraine lying us into World War III,0.125,0.75,Negative
@JustinTrudeau @AndrzejDuda Ukraine did it Putz,0.0,0.0,Negative
@SuhaylBeginsel @KhrystynaSerdy2 @mfa_russia @mod_russia @NATO @StateDept @PolandMFA @rusemb_pl @RusEmbUSA… https://t.co/6p5Gz9DlXt,0.0,0.0,Negative
"@venu3_79 ما پیروزیم. ما بیشماریم
پیروزی خیلی نزدیکه
#مهسا_امینی 
#تسخیر_مقرهای_سرکوب 
#اعتصابات_سراسری",0.0,0.0,Negative
@JimRaynorjr25 @nordic_ned @ChristopherJM Why on Earth would you let a suspect conduct independent investigation? E… https://t.co/JW8236g3vi,0.0,0.125,Negative
"RT @mil_in_ua: 🇺🇦 🇭🇷 Хорватія передасть Україні 14 вертольотів Ми-8 – ЗМІ

Міністерство оборони Хорватії ухвалило відповідне рішення, але й…",0.0,0.0,Negative
"I wonder what the Ukraine has on the US? It must be something juicy, cuz the way we keep giving them money is effy lol",0.8,0.7,Negative
"Less than a month left until our diff-in-diff workshop with Jeff Wooldridge (@jmwooldridge)!

Come learn all you ev… https://t.co/GVnrcXqU6t",-0.083333333,0.033333333,Positive
"@SamRamani2 You posted some hysterical posts yesterday regarding Russia firing missiles into Poland. Factually, how… https://t.co/dju80g7vmj",-1.0,1.0,Positive
“I want to live” project shows how the hotline attacks Russian soldiers https://t.co/ffY5t4hhg3,0.068181818,0.25,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @RealCandaceO: Ukraine is an intelligence operation full stop, hence the Operation Mockingbird level of support for Zelensky. 

Yesterda…",0.35,0.55,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @THUotila: Finland to send Ukraine ""stuff that Ukraine needs"".",0.0,0.0,Negative
"RT @Official_NAFO: We’re approaching 70,000 fellas ALREADY. 

In just a few months this community has exploded. With so many new members, a…",0.109090909,0.263636364,Negative
RT @JustinTrudeau: From the @G20org today: @RishiSunak and I spoke with @ZelenskyyUa as we stand firm with the people of Ukraine. We also a…,-0.2,0.4,Positive
"RT @Tendar: Every Russian family who got the death notice of a spouse, brother, father, son whatever got it only because Putin wanted to di…",0.0,0.5,Negative
"ป้อมปราการ สนามเพลาะ และคูต่อต้านรถถังที่ชายแดน ยูเครน-เบลารุสในภูมิภาค Rivne

#ยูเครน #รัสเซียยูเครน… https://t.co/Q8IF2VMLgH",0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @EmmaKay67914381: @BBCBreaking I still csnnot believe the west say""it was a mistake from Ukraine? For truth sake, Poland lies west to Uk…",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @ForAmerica: NO
MORE
MONEY
FOR
UKRAINE.",-0.25,0.5,Positive
I'm pretty Ukraine aid and pro this. https://t.co/31N48Pf2xS,0.25,1.0,Negative
"RT @TpyxaNews: “Germany does not care whose rocket fell in Poland, in any case Russia is to blame, because it attacked Ukraine” — Olaf Scho…",0.0,0.0,Negative
RT @conquesttheory: @tomselliott Lying to pull the West into World War III should be reason enough to turn off the free money supply to Ukr…,0.2,0.65,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @Reuters: The U.S. will support Ukraine in its efforts to defend itself against invading Russian forces ‘for as long as it takes,’ Chair…",-0.025,0.2,Positive
RT @defpriorities: Can the world’s most powerful countries set aside their short-term interests to address “planet-threatening problems lik…,0.4,0.75,Negative
https://t.co/QO035jdFWD,0.0,0.0,Negative
"@sinavaliollah @Iran_Ukraine_ The Islamic Republic bombarded the nation in Izeh, and in the first few minutes, all… https://t.co/raPoIRimnr",0.025,0.216666667,Negative
RT @IsuphJt: Zelensky publicly splitting with USG assessment despite Biden stating Ukraine owns the missile Means Zelensky is seeking to dr…,0.0,0.066666667,Negative
RT @WUTangKids: Banksy has confirmed 7 amazing murals to be his work throughout Ukraine https://t.co/X5ABd54nbc https://t.co/EiuZWQrkmr,0.5,0.95,Negative
"loving opinions and consensus to find the right answer, what do you think? do we need to change our strategy on… https://t.co/WFtrvjUtet",0.442857143,0.742857143,Negative
"RT @Faytuks: BREAKING: ""This is getting ridiculous. The Ukrainians are destroying [our] confidence in them. Nobody is blaming Ukraine and t…",-0.266666667,0.5,Positive
RT @MayraFlores2022: Not a penny more should be sent to Ukraine until a full detailed investigation and audit is done.,0.416666667,0.6,Negative
@KarinaVinnikova Not fair. Without NATO situation would have been worst for Ukraine.,-0.675,0.95,Positive
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @JamesBradleyCA: Ukraine bombed Poland and killed 2 people.

WITH AMERICAN WEAPONS.

If you voted Democrat or have the Ukrainian flag in…",-0.1,0.0,Positive
@shatterhaendle @Laserbrille Thema Bildung. Auch Lobo zugegen. Bei Maischberger geht es um die Ukraine.,0.0,0.0,Negative
"RT @EUCouncilPress: Statement by @JosepBorrellF on behalf of the EU on the explosion in Poland.
The EU expresses its unwavering unity &amp; sol…",0.0,0.0,Negative
"RT @Arslon_Xudosi: #Ukraine: Two unseen Russian losses from 2 days ago. A BTR-82A APC, and a BTR-80 APC both captured from Russian forces i…",0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @Blue_Sauron: Footage of Ukrainian SOF engaging a Russian patrol in Kreminna front, Luhansk Oblast.

#Russia #Ukraine https://t.co/hO0qk…",0.2,0.35,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @realMattMcZack: Nicht nur haben ukrainische Raketen offenbar Polen und damit NATO-Gebiet getroffen, sondern auch zu Toten geführt. Das…",0.0,0.0,Negative
"RT @Flash_news_ua: ⚡️""It doesn't matter to Germany whose missile fell in Poland, in any case it is Russia's fault because it attacked Ukrai…",0.0,0.0,Negative
"RT @TpyxaNews: “Germany does not care whose rocket fell in Poland, in any case Russia is to blame, because it attacked Ukraine” — Olaf Scho…",0.0,0.0,Negative
"The war of artillery and 🛩️combat drones: in some areas of the Eastern Front, as it is not surprising, small arms a… https://t.co/bisTh9lTJy",-0.3,0.45,Positive
@dim0kq Prayers for Ukraine,0.0,0.0,Negative
"@mikepompeo You people are so dysfunctional!
👇
""Not a penny more should be sent to Ukraine until a full detailed in… https://t.co/NYJI1bt2NT",0.416666667,0.6,Negative
"RT @JackPosobiec: James LaPorta spread Biden disinformation that could have caused WW3 

We now know Ukraine fired these missiles, not Russ…",0.0,0.0,Negative
"@Kirsten_CPH @KTrainX1 @Politics_Polls Lol. Disastrous Afghan withdrawal, open borders, high crime, inflation…yes..… https://t.co/LO51b8Fidk",0.065,0.635,Negative
@Nate_V5 @anna_obst @lesiavasylenko 4. Why should Ukraine set up missiles in such a way that they cannot explode in… https://t.co/Asm9j8BXvx,0.0,0.5,Negative
"RT @KyivIndependent: ⚡️Pentagon chief: NASAMS intercept all Russian missiles in Ukraine. 

The U.S. Defense Secretary Lloyd Austin said tha…",0.0,0.0,Negative
"RT @WarMonitors: ⚡️⚡️Financial Times: 

Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridicul…",0.0,0.0,Negative
"RT @RepMTG: The missile attack killing two innocent people in Poland was likely from Ukrainian Air Defense.

We must stop letting Zelensky…",0.25,0.85,Negative
"RT @CBSNews: Defense Secretary Lloyd Austin says the Pentagon has found ""nothing that contradicts"" the preliminary assessment that the Pola…",0.0,0.0,Negative
"RT @RepMTG: The missile attack killing two innocent people in Poland was likely from Ukrainian Air Defense.

We must stop letting Zelensky…",0.25,0.85,Negative
RT @KimDotcom: I have taken a lot of heat for calling out the US proxy war in Ukraine and for educating you about the real reasons for this…,0.2,0.3,Negative
"RT @Dominiquetaegon: This is BIG. 

Polish PM has just come out and said the missiles were most likely to have come from Ukrainian air defe…",0.166666667,0.533333333,Negative
"RT @KilledInUkraine: 23 yo Airborne Lieutenant Конопко Дмитрий Дмитриевич (Konopko Dmitry Dmitrievich), graduate of the Ryazan Higher Airbo…",0.25,0.5,Negative
"@Burzi92471427 Wo bleibt die Reaktion Deutschland's und der NATO gegen di Ukraine, sie haben NATO-Gebiet angegriffe… https://t.co/2YXUavmBbN",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
RT @ScottD25523876: @GReynols @VinceMa10859380 @Georgeking032 @1776Gretchen We didn't have any wars when he was president. He put North Kor…,0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"RT @f_philippot: - Zelensky dit que la Russie a attaqué la Pologne
- Même les Américains répondent que le missile vient d’Ukraine
- Zelensk…",0.0,0.0,Negative
@toryboypierce Ukraine war: Poland missile strike reveals Nato divisions https://t.co/FxQVGXWmFW,0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"Soon
#myria #Ukraine https://t.co/S8GhxdtbIG",0.0,0.0,Negative
RT @KimDotcom: Ukraine executed the false flag attack on Poland so poorly that there was no chance to blame Russia without losing all credi…,-0.4,0.6,Positive
"First snow fell in Kyiv 🇺🇦🌨️❄️

#ยูเครน #รัสเซียยูเครน #RussiaUkraine #รัสเซีย #StopPutinNow #Ukraine… https://t.co/CtW4FkxslJ",0.25,0.333333333,Negative
"RT @TheAtlantic: ""The real cause of [yesterday's missile] explosion and the deaths of two people is the Russian invasion of Ukraine, an inv…",0.1,0.15,Negative
"She thinks we are sending the Ukraine Jewish Space Lasers. 
Actually thought @RepMTG was voted out? Not yet? https://t.co/K6lNoLs06Q",0.0,0.05,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @ukrainiansquad: 🇺🇦Winter will be so cold, but Ukrainian soldiers will continue to fight for Ukraine and for the world. Tell them your s…",-0.6,1.0,Positive
